tahun,nama_kota,nama_kecamatan,nama_kelurahan,status_perkawinan,jenis_kelamin,jumlah
2018,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kawin,Laki-laki,7963
2018,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kawin,Laki-laki,6505
2018,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Kawin,Laki-laki,4801
2018,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Kawin,Laki-laki,8564
2018,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Kawin,Laki-laki,6091
2018,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Kawin,Laki-laki,8374
2018,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Kawin,Laki-laki,6770
2018,JAKARTA PUSAT,KEMAYORAN,SERDANG,Kawin,Laki-laki,8797
2018,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Kawin,Laki-laki,5531
2018,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Kawin,Laki-laki,9799
2018,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Kawin,Laki-laki,6696
2018,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Kawin,Laki-laki,8867
2018,JAKARTA PUSAT,S E N E N,SENEN,Kawin,Laki-laki,1990
2018,JAKARTA PUSAT,S E N E N,KENARI,Kawin,Laki-laki,2601
2018,JAKARTA PUSAT,S E N E N,PASEBAN,Kawin,Laki-laki,6704
2018,JAKARTA PUSAT,S E N E N,KRAMAT,Kawin,Laki-laki,8212
2018,JAKARTA PUSAT,S E N E N,KWITANG,Kawin,Laki-laki,4393
2018,JAKARTA PUSAT,S E N E N,BUNGUR,Kawin,Laki-laki,5467
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Kawin,Laki-laki,7135
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Kawin,Laki-laki,10435
2018,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Kawin,Laki-laki,6272
2018,JAKARTA PUSAT,MENTENG,MENTENG,Kawin,Laki-laki,7441
2018,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Kawin,Laki-laki,6709
2018,JAKARTA PUSAT,MENTENG,CIKINI,Kawin,Laki-laki,2329
2018,JAKARTA PUSAT,MENTENG,GONDANGDIA,Kawin,Laki-laki,1183
2018,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Kawin,Laki-laki,3637
2018,JAKARTA PUSAT,TANAH ABANG,GELORA,Kawin,Laki-laki,940
2018,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Kawin,Laki-laki,6209
2018,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Kawin,Laki-laki,5750
2018,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Kawin,Laki-laki,10112
2018,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Kawin,Laki-laki,9345
2018,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Kawin,Laki-laki,6231
2018,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Kawin,Laki-laki,3322
2018,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Kawin,Laki-laki,10621
2018,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Kawin,Laki-laki,6349
2018,JAKARTA PUSAT,JOHAR BARU,GALUR,Kawin,Laki-laki,5457
2018,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Kawin,Laki-laki,10860
2018,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Kawin,Laki-laki,27383
2018,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Kawin,Laki-laki,3565
2018,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Kawin,Laki-laki,10298
2018,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Kawin,Laki-laki,21784
2018,JAKARTA UTARA,PENJARINGAN,PLUIT,Kawin,Laki-laki,13624
2018,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Kawin,Laki-laki,10399
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Kawin,Laki-laki,19095
2018,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Kawin,Laki-laki,11670
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Kawin,Laki-laki,8620
2018,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Kawin,Laki-laki,15064
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Kawin,Laki-laki,21047
2018,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Kawin,Laki-laki,13227
2018,JAKARTA UTARA,KOJA,KOJA,Kawin,Laki-laki,8388
2018,JAKARTA UTARA,KOJA,TUGU UTARA,Kawin,Laki-laki,20136
2018,JAKARTA UTARA,KOJA,LAGOA,Kawin,Laki-laki,17215
2018,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Kawin,Laki-laki,10239
2018,JAKARTA UTARA,KOJA,TUGU SELATAN,Kawin,Laki-laki,11541
2018,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Kawin,Laki-laki,12323
2018,JAKARTA UTARA,CILINCING,CILINCING,Kawin,Laki-laki,12969
2018,JAKARTA UTARA,CILINCING,SUKAPURA,Kawin,Laki-laki,17209
2018,JAKARTA UTARA,CILINCING,MARUNDA,Kawin,Laki-laki,8041
2018,JAKARTA UTARA,CILINCING,KALIBARU,Kawin,Laki-laki,19910
2018,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Kawin,Laki-laki,10488
2018,JAKARTA UTARA,CILINCING,ROROTAN,Kawin,Laki-laki,11706
2018,JAKARTA UTARA,CILINCING,SEMPER BARAT,Kawin,Laki-laki,20372
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Kawin,Laki-laki,10737
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Kawin,Laki-laki,22729
2018,JAKARTA UTARA,PADEMANGAN,ANCOL,Kawin,Laki-laki,7522
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Kawin,Laki-laki,9916
2018,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Kawin,Laki-laki,14669
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Kawin,Laki-laki,10157
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Kawin,Laki-laki,18772
2018,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Kawin,Laki-laki,22591
2018,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Kawin,Laki-laki,19326
2018,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Kawin,Laki-laki,10142
2018,JAKARTA BARAT,CENGKARENG,KAPUK,Kawin,Laki-laki,41155
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Kawin,Laki-laki,23599
2018,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Kawin,Laki-laki,5061
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Kawin,Laki-laki,4896
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Kawin,Laki-laki,8810
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Kawin,Laki-laki,8942
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Kawin,Laki-laki,7264
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Kawin,Laki-laki,11281
2018,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Kawin,Laki-laki,11965
2018,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Kawin,Laki-laki,4139
2018,JAKARTA BARAT,TAMAN SARI,KRUKUT,Kawin,Laki-laki,5637
2018,JAKARTA BARAT,TAMAN SARI,MAPHAR,Kawin,Laki-laki,4610
2018,JAKARTA BARAT,TAMAN SARI,TANGKI,Kawin,Laki-laki,3720
2018,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Kawin,Laki-laki,2190
2018,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Kawin,Laki-laki,5297
2018,JAKARTA BARAT,TAMAN SARI,GLODOK,Kawin,Laki-laki,2106
2018,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Kawin,Laki-laki,3305
2018,JAKARTA BARAT,TAMBORA,TAMBORA,Kawin,Laki-laki,3129
2018,JAKARTA BARAT,TAMBORA,KALI ANYAR,Kawin,Laki-laki,7313
2018,JAKARTA BARAT,TAMBORA,DURI UTARA,Kawin,Laki-laki,5771
2018,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Kawin,Laki-laki,7437
2018,JAKARTA BARAT,TAMBORA,KRENDANG,Kawin,Laki-laki,6125
2018,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Kawin,Laki-laki,9094
2018,JAKARTA BARAT,TAMBORA,ANGKE,Kawin,Laki-laki,9006
2018,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Kawin,Laki-laki,6220
2018,JAKARTA BARAT,TAMBORA,PEKOJAN,Kawin,Laki-laki,6582
2018,JAKARTA BARAT,TAMBORA,ROA MALAKA,Kawin,Laki-laki,1020
2018,JAKARTA BARAT,TAMBORA,DURI SELATAN,Kawin,Laki-laki,4143
2018,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Kawin,Laki-laki,15626
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Kawin,Laki-laki,11172
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Kawin,Laki-laki,10962
2018,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Kawin,Laki-laki,6914
2018,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Kawin,Laki-laki,17900
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Kawin,Laki-laki,13557
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Kawin,Laki-laki,9643
2018,JAKARTA BARAT,KALI DERES,KALIDERES,Kawin,Laki-laki,21523
2018,JAKARTA BARAT,KALI DERES,SEMANAN,Kawin,Laki-laki,21483
2018,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Kawin,Laki-laki,25235
2018,JAKARTA BARAT,KALI DERES,KAMAL,Kawin,Laki-laki,16152
2018,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Kawin,Laki-laki,21541
2018,JAKARTA BARAT,PAL MERAH,PALMERAH,Kawin,Laki-laki,18506
2018,JAKARTA BARAT,PAL MERAH,SLIPI,Kawin,Laki-laki,4891
2018,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Kawin,Laki-laki,7484
2018,JAKARTA BARAT,PAL MERAH,JATIPULO,Kawin,Laki-laki,8517
2018,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Kawin,Laki-laki,9497
2018,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Kawin,Laki-laki,6339
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Kawin,Laki-laki,16261
2018,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Kawin,Laki-laki,13173
2018,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Kawin,Laki-laki,9463
2018,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Kawin,Laki-laki,12929
2018,JAKARTA BARAT,KEMBANGAN,JOGLO,Kawin,Laki-laki,12098
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Kawin,Laki-laki,8040
2018,JAKARTA SELATAN,TEBET,TEBET TIMUR,Kawin,Laki-laki,5071
2018,JAKARTA SELATAN,TEBET,TEBET BARAT,Kawin,Laki-laki,5938
2018,JAKARTA SELATAN,TEBET,MENTENG DALAM,Kawin,Laki-laki,10594
2018,JAKARTA SELATAN,TEBET,KEBON BARU,Kawin,Laki-laki,9988
2018,JAKARTA SELATAN,TEBET,BUKIT DURI,Kawin,Laki-laki,9887
2018,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Kawin,Laki-laki,6666
2018,JAKARTA SELATAN,TEBET,MANGGARAI,Kawin,Laki-laki,8396
2018,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Kawin,Laki-laki,825
2018,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Kawin,Laki-laki,791
2018,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Kawin,Laki-laki,4508
2018,JAKARTA SELATAN,SETIA BUDI,KARET,Kawin,Laki-laki,2772
2018,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Kawin,Laki-laki,7830
2018,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Kawin,Laki-laki,7749
2018,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Kawin,Laki-laki,1108
2018,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Kawin,Laki-laki,1749
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Kawin,Laki-laki,5346
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Kawin,Laki-laki,6311
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Kawin,Laki-laki,12767
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Kawin,Laki-laki,9458
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Kawin,Laki-laki,3865
2018,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Kawin,Laki-laki,7240
2018,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Kawin,Laki-laki,10786
2018,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Kawin,Laki-laki,7247
2018,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Kawin,Laki-laki,11354
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Kawin,Laki-laki,16786
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Kawin,Laki-laki,10592
2018,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Kawin,Laki-laki,12790
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Kawin,Laki-laki,12570
2018,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Kawin,Laki-laki,15972
2018,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Kawin,Laki-laki,11685
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Kawin,Laki-laki,12543
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Kawin,Laki-laki,12906
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Kawin,Laki-laki,12078
2018,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Kawin,Laki-laki,14877
2018,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Kawin,Laki-laki,10702
2018,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Kawin,Laki-laki,13176
2018,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Kawin,Laki-laki,6337
2018,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Kawin,Laki-laki,7570
2018,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Kawin,Laki-laki,780
2018,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Kawin,Laki-laki,2696
2018,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Kawin,Laki-laki,4241
2018,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Kawin,Laki-laki,840
2018,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Kawin,Laki-laki,1599
2018,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Kawin,Laki-laki,825
2018,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Kawin,Laki-laki,1548
2018,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Kawin,Laki-laki,3437
2018,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Kawin,Laki-laki,11506
2018,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Kawin,Laki-laki,10023
2018,JAKARTA SELATAN,PANCORAN,PANCORAN,Kawin,Laki-laki,5592
2018,JAKARTA SELATAN,PANCORAN,KALIBATA,Kawin,Laki-laki,12200
2018,JAKARTA SELATAN,PANCORAN,RAWAJATI,Kawin,Laki-laki,5794
2018,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Kawin,Laki-laki,8067
2018,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Kawin,Laki-laki,6162
2018,JAKARTA SELATAN,PANCORAN,CIKOKO,Kawin,Laki-laki,3155
2018,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Kawin,Laki-laki,17638
2018,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Kawin,Laki-laki,16450
2018,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Kawin,Laki-laki,10987
2018,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Kawin,Laki-laki,15202
2018,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Kawin,Laki-laki,11246
2018,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Kawin,Laki-laki,10615
2018,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Kawin,Laki-laki,7836
2018,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Kawin,Laki-laki,15105
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Kawin,Laki-laki,15493
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Kawin,Laki-laki,10484
2018,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Kawin,Laki-laki,11872
2018,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Kawin,Laki-laki,8918
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Kawin,Laki-laki,8272
2018,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Kawin,Laki-laki,7200
2018,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Kawin,Laki-laki,5727
2018,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Kawin,Laki-laki,4662
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Kawin,Laki-laki,9781
2018,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Kawin,Laki-laki,10372
2018,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Kawin,Laki-laki,12014
2018,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Kawin,Laki-laki,11783
2018,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Kawin,Laki-laki,7354
2018,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Kawin,Laki-laki,10832
2018,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Kawin,Laki-laki,11607
2018,JAKARTA TIMUR,PULO GADUNG,JATI,Kawin,Laki-laki,9525
2018,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Kawin,Laki-laki,7494
2018,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Kawin,Laki-laki,10251
2018,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Kawin,Laki-laki,2737
2018,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Kawin,Laki-laki,6228
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Kawin,Laki-laki,9215
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Kawin,Laki-laki,16485
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Kawin,Laki-laki,10293
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Kawin,Laki-laki,14210
2018,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Kawin,Laki-laki,10032
2018,JAKARTA TIMUR,KRAMATJATI,TENGAH,Kawin,Laki-laki,12762
2018,JAKARTA TIMUR,KRAMATJATI,DUKUH,Kawin,Laki-laki,7184
2018,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Kawin,Laki-laki,13861
2018,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Kawin,Laki-laki,8154
2018,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Kawin,Laki-laki,11348
2018,JAKARTA TIMUR,KRAMATJATI,CAWANG,Kawin,Laki-laki,9479
2018,JAKARTA TIMUR,PASAR REBO,GEDONG,Kawin,Laki-laki,10387
2018,JAKARTA TIMUR,PASAR REBO,BARU,Kawin,Laki-laki,6991
2018,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Kawin,Laki-laki,12081
2018,JAKARTA TIMUR,PASAR REBO,KALISARI,Kawin,Laki-laki,12290
2018,JAKARTA TIMUR,PASAR REBO,PEKAYON,Kawin,Laki-laki,12797
2018,JAKARTA TIMUR,CAKUNG,JATINEGARA,Kawin,Laki-laki,26293
2018,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Kawin,Laki-laki,7885
2018,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Kawin,Laki-laki,28634
2018,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Kawin,Laki-laki,17793
2018,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Kawin,Laki-laki,28115
2018,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Kawin,Laki-laki,8685
2018,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Kawin,Laki-laki,17779
2018,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Kawin,Laki-laki,17669
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Kawin,Laki-laki,18197
2018,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Kawin,Laki-laki,20739
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Kawin,Laki-laki,20912
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Kawin,Laki-laki,7870
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Kawin,Laki-laki,8753
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Kawin,Laki-laki,10322
2018,JAKARTA TIMUR,MAKASAR,MAKASAR,Kawin,Laki-laki,10354
2018,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Kawin,Laki-laki,7753
2018,JAKARTA TIMUR,MAKASAR,KEBON PALA,Kawin,Laki-laki,13743
2018,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Kawin,Laki-laki,8606
2018,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Kawin,Laki-laki,12393
2018,JAKARTA TIMUR,CIRACAS,CIRACAS,Kawin,Laki-laki,18781
2018,JAKARTA TIMUR,CIRACAS,CIBUBUR,Kawin,Laki-laki,19161
2018,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Kawin,Laki-laki,13305
2018,JAKARTA TIMUR,CIRACAS,SUSUKAN,Kawin,Laki-laki,11399
2018,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Kawin,Laki-laki,10884
2018,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Kawin,Laki-laki,7123
2018,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Kawin,Laki-laki,7758
2018,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Kawin,Laki-laki,7252
2018,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Kawin,Laki-laki,6784
2018,JAKARTA TIMUR,CIPAYUNG,SETU,Kawin,Laki-laki,5892
2018,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Kawin,Laki-laki,7645
2018,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Kawin,Laki-laki,18328
2018,JAKARTA TIMUR,CIPAYUNG,CEGER,Kawin,Laki-laki,5457
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Kawin,Perempuan,1587
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Kawin,Perempuan,1714
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Kawin,Perempuan,629
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Kawin,Perempuan,598
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Kawin,Perempuan,1385
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Kawin,Perempuan,898
2018,JAKARTA PUSAT,GAMBIR,GAMBIR,Kawin,Perempuan,705
2018,JAKARTA PUSAT,GAMBIR,CIDENG,Kawin,Perempuan,4667
2018,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Kawin,Perempuan,5152
2018,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kawin,Perempuan,4134
2018,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kawin,Perempuan,3034
2018,JAKARTA PUSAT,GAMBIR,DURI PULO,Kawin,Perempuan,5944
2018,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kawin,Perempuan,3691
2018,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kawin,Perempuan,8068
2018,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kawin,Perempuan,6871
2018,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Kawin,Perempuan,5034
2018,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Kawin,Perempuan,8689
2018,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Kawin,Perempuan,6206
2018,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Kawin,Perempuan,8828
2018,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Kawin,Perempuan,6780
2018,JAKARTA PUSAT,KEMAYORAN,SERDANG,Kawin,Perempuan,8861
2018,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Kawin,Perempuan,5589
2018,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Kawin,Perempuan,9734
2018,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Kawin,Perempuan,6745
2018,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Kawin,Perempuan,8853
2018,JAKARTA PUSAT,S E N E N,SENEN,Kawin,Perempuan,1935
2018,JAKARTA PUSAT,S E N E N,KENARI,Kawin,Perempuan,2654
2018,JAKARTA PUSAT,S E N E N,PASEBAN,Kawin,Perempuan,6641
2018,JAKARTA PUSAT,S E N E N,KRAMAT,Kawin,Perempuan,8203
2018,JAKARTA PUSAT,S E N E N,KWITANG,Kawin,Perempuan,4485
2018,JAKARTA PUSAT,S E N E N,BUNGUR,Kawin,Perempuan,5842
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Kawin,Perempuan,7154
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Kawin,Perempuan,10508
2018,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Kawin,Perempuan,6355
2018,JAKARTA PUSAT,MENTENG,MENTENG,Kawin,Perempuan,7936
